react_name,canonical_smiles,raw_energy,relative_energy,normalize_energy
C36006,CCC1=C([C+](C)C)CCC1,-390.8488439128771,-31.49953022454689,0.1641439430531295
C30047,CC1=C(C)[C@H](C)[C@H](C)C[CH+]1,-390.8488323687647,-31.49228618434891,0.1642384573896084
C18251,CC1=CC[C@H](C)[C@H](C)[C+]1C,-390.8488317053591,-31.491869891023214,0.1642438888458653
C24037,CC1=CC[C@@H](C)[C@@H](C)[C+]1C,-390.8488315198904,-31.491753507647584,0.1642454073213603
C30388,C[C+]1[C@H]2CCC[C@]1(C)CC2,-390.8487714234354,-31.454042411217685,0.1647374309931723
C101399,C[C+]1CC[C@@H]2CCCC[C@@H]12,-390.8487361578855,-31.431912943661228,0.1650261582621504
C46692,CCC1=CC[C@@H](C)C[C+]1C,-390.8487345370369,-31.430895845735314,0.1650394285274961
C49207,CC1=C(C(C)C)[CH+][C@H](C)C1,-390.8486913438562,-31.403791714536688,0.1653930611559829
C54907,CC[C+]1CC[C@H](C)C=C1C,-390.8486492033721,-31.377348160403976,0.1657380751129311
C44840,CC1=C(C(C)C)[CH+][C@@H](C)C1,-390.8486250833396,-31.362212610874817,0.1659355514357974
C50126,CC[C@@H]1C(C)=C(C)[CH+][C@@H]1C,-390.8485770332619,-31.332060730654707,0.1663289486112286
C96490,CCCC1=C(CC)[CH+]CC1,-390.8485380568257,-31.307602646662303,0.166648057770884
C46596,CCC1=CC[C@H](C)C[C+]1C,-390.8485358194714,-31.3061986855875,0.1666663755115095
C95010,C[C@H]1CCC[C+]2CCC[C@H]21,-390.848490974878,-31.27805827721175,0.1670335286405909
C7291,C[C+]1[C@H](C)[C@@H]2CC[C@@]1(C)C2,-390.8484114001891,-31.2281244039516,0.1676850251494481
C4958,C[C+]1[C@@H](C)[C@H]2CC[C@]1(C)C2,-390.84841091888825,-31.2278223830993,0.1676889656715432
C96447,CCCC1=C(CC)CC[CH+]1,-390.84834462890126,-31.18622478650856,0.1682316972320317
C41022,CC[C@H](C)C1=C(C)CC[CH+]1,-390.8482948193472,-31.15496881813847,0.1686394996504016
C30695,CC1=C(C)C[C@H](C)[C@H](C)[CH+]1,-390.8482943529465,-31.154676147264336,0.1686433181815969
C29730,CCC1=C(C)CC[C@H](C)[CH+]1,-390.8482497186269,-31.126667687702465,0.1690087497500225
C28855,CC[C@H]1C=C(C)[C+](C)CC1,-390.8481693070763,-31.07620867580105,0.1696670978401634
C102256,C[C+]1C2CCCC1CCC2,-390.8481673524668,-31.07498213976988,0.1696831006833263
C98031,C[C+]1CCC[C@@H]2CCC[C@H]12,-390.84815311868965,-31.066050309378006,0.1697996359316074
C13876,C[C+]1CC[C@H]2C[C@H](C)[C@@H]1C2,-390.8481192648062,-31.044806675900467,0.1700768055590055
C28474,C[C+]1CC[C@H]2C[C@@H]1[C@H](C)C2,-390.8481181849569,-31.0441290601985,0.1700856465367898
C9866,C[C+]1CC[C@@]2(C)CC[C@@H]1C2,-390.8480538467197,-31.003756205163366,0.1706123986669711
C9831,C[C+]1CC[C@]2(C)CC[C@H]1C2,-390.8480533979621,-31.00347460547721,0.1706160727503227
C54255,C/C=C/[C+]1CCC[C@@H](C)C1,-390.8480350236513,-30.99194455089538,0.1707665075116692
C13152,C[C+]1[C@H](C)C[C@H]2CC[C@@H]1C2,-390.848027943528,-30.98750170627456,0.1708244741297359
C30347,C[C+]1C[C@@]2(C)C[C@@H]1[C@H](C)C2,-390.84802183359136,-30.98366766299178,0.1708744976037917
C17846,C[C+]1C[C@@]2(C)C[C@H](C)[C@@H]1C2,-390.8480182830614,-30.981439671698027,0.1709035666195695
C41049,CC[C@@H](C)C1=C(C)CC[CH+]1,-390.8479925069563,-30.965264920889748,0.1711146015943316
C82216,C[C@@H]1CC[C@@H]2CCC[C+]1C2,-390.8479889378925,-30.963025299462483,0.1711438223506191
C97937,C[C@H]1CC[C+]2CCC[C@@H]2C1,-390.8479722454588,-30.952550638708523,0.1712804871928819
C90924,CCCC[C+]1CCC=C1C,-390.8478735540248,-30.89062082630198,0.1720884969454368
C28134,C[C+]1C2CCC(CC2)[C@H]1C,-390.84784732378455,-30.874161101374508,0.1723032500304044
C10298,C[C+]1[C@@H]2CC[C@H]1CC[C@H]2C,-390.8478189819398,-30.856376324535084,0.1725352913135094
C38919,C[C+]1[C@H]2CC[C@H](C)[C@@H]1CC2,-390.8478148918412,-30.85380974882588,0.1725687779029745
C45764,C/C=C1\C[C@H](C)[C@@H](C)[C+]1C,-390.8478045953193,-30.847348583512225,0.1726530779255877
C23659,C[CH+]C1=C(C)[C@@H](C)[C@H](C)C1,-390.8478045381951,-30.84731273751813,0.1726535456149233
C10412,C[C+]1C[C@@H]2CC[C@H]1C[C@@H]2C,-390.847802390817,-30.845965237361824,0.1726711266994698
C3057,C[C+]1C[C@H]2CC[C@@H]1C[C@H]2C,-390.84780159550735,-30.845466173012625,0.1726776380846272
C76239,C[C@H]1C[C+]2CCC[C@@H](C2)C1,-390.8477688251495,-30.824902462144752,0.1729459366355882
C88696,C[C@@H]1C[C+]2CCC[C@H](C2)C1,-390.8477648858475,-30.82243051270458,0.1729781886185648
C50314,CC1=C(C)[C@@H](C)C[C@H](C)[CH+]1,-390.8477602652586,-30.81953104929434,0.1730160184556273
C3058,C[C+]1C[C@H]2CC[C@@H]1C[C@@H]2C,-390.8477385635148,-30.805912998872508,0.1731936956860925
C13157,C[C+]1C[C@@H]2CC[C@H]1C[C@H]2C,-390.8477385158321,-30.80588307752276,0.1731940860754941
C88995,CCCCC1=CCC[C+]1C,-390.84772729419217,-30.79884139187437,0.1732859602546209
C24945,CC1=CCCC[C+]1C(C)C,-390.84771234467576,-30.789460428305222,0.1734083554267954
C13651,C[C+]1C[C@H]2C[C@@H]1C[C@H](C)C2,-390.8476165089948,-30.729322628068903,0.1741929844640863
C59370,CCCC1=C[CH+]C[C@H](C)C1,-390.8476156277227,-30.72876962144476,0.174200199644113
C37009,C[C+]1C[C@H]2C[C@H](C)C[C@@H]1C2,-390.8476139316923,-30.727705346268376,0.1742140854397985
C56702,CC[C@@H]1CCC=C(C)[C+]1C,-390.8476127019642,-30.726933680186058,0.1742241535103448
C56997,CC[C@H]1CCC=C(C)[C+]1C,-390.84761195366514,-30.72646411542707,0.1742302800088756
C20554,CCC1=C[CH+]C(C)(C)CC1,-390.8475017970195,-30.65733977380439,0.1751321581189434
C33609,CC(C)C1=C[CH+]C(C)(C)C1,-390.8474957501952,-30.653545334113574,0.1751816648775871
C59554,C[C+]1[C@@H]2CCC[C@@H](C2)[C@@H]1C,-390.8474811229312,-30.644366586980613,0.1753014216944007
C59874,C[C+]1[C@H]2CCC[C@H](C2)[C@H]1C,-390.8474807613087,-30.64413966543708,0.1753043823818808
C34222,C[C+]1C2CCC(CC2)[C@@H]1C,-390.8474801714975,-30.64376955331876,0.1753092113033569
C17495,CC1=C[C+](C)[C@H](C)CCC1,-390.8474632573542,-30.6331557677035,0.1754476913334975
C29070,C[C+]1CC[C@@H]2CCC[C@]12C,-390.847406162773,-30.59732837558765,0.1759151379656329
C15477,CCC[C+]1C=CC(C)(C)C1,-390.8473958020112,-30.59082689913618,0.1759999639351403
C58,C[C+](C)C1=CC[C@@H](C)CC1,-390.8473919558295,-30.588413383581667,0.1760314535203692
C1137,C[C+](C)C1=CC[C@H](C)CC1,-390.847391953368,-30.588411838972952,0.1760314736731657
C17787,C/C=C1\CCC(C)(C)[C+]1C,-390.8473879998281,-30.585930955107624,0.176063842225245
C4546,C[C+](C)C1=CCC[C@H](C)C1,-390.8473374757776,-30.554226633444443,0.1764774943922146
C4513,C[C+](C)C1=CCC[C@@H](C)C1,-390.84733747463815,-30.5542259184436,0.1764775037209633
C55002,CC[C+]1CC[C@@H](C)C=C1C,-390.847281129024,-30.518868510278057,0.1769388183853011
C51988,CC[C@@H](C)[C+]1CCC=C1C,-390.8472169594872,-30.47860151631724,0.1774641893264049
C51690,CCC1=C[C@@H](C)CC[C+]1C,-390.84721553895474,-30.47771011871489,0.1774758195563074
C6329,C[C+](C)C1=C[C@H](C)CCC1,-390.8471972069111,-30.466206587186694,0.1776259082664522
C5829,C[C+](C)C1=C[C@@H](C)CCC1,-390.8471970189852,-30.46608866187758,0.1776274468598393
C82760,C[C@H]1C[C+]2CCC[C@H](C2)C1,-390.8471817590364,-30.456512899047404,0.1777523836141143
C64335,C[C@@H]1C[C+]2CCC[C@@H](C2)C1,-390.8471817376689,-30.45649949073942,0.1777525585547963
C33357,CC1=CCCC(C)(C)[C+]1C,-390.84718047105184,-30.45570467650022,0.1777629286436403
C16689,CC1=C(C)C(C)(C)CC[CH+]1,-390.8471803999788,-30.4556600774975,0.1777635105351033
C91407,CC[C+]1CC2CCC1CC2,-390.8471685078423,-30.44819764886038,0.1778608742260662
C20399,C[C+]1C[C@H]2C[C@]1(C)C[C@H]2C,-390.84716392126734,-30.445319529500622,0.177898425583342
C32676,C[C+]1C[C@@H]2C[C@@]1(C)C[C@@H]2C,-390.84716309641954,-30.444801929668497,0.1779051788043841
C22663,C/C=C1\CC(C)(C)C[C+]1C,-390.8471199994314,-30.41775816020042,0.1782580238821733
C7293,C[C+]1[C@@H](C)[C@@H]2CC[C@@]1(C)C2,-390.8470979504125,-30.403922191360213,0.1784385443346743
C5128,C[C+]1[C@H](C)[C@H]2CC[C@]1(C)C2,-390.8470979005676,-30.403890913203167,0.1784389524265925
C41567,C[C+]1C[C@H]2C[C@H](C)[C@]1(C)C2,-390.84709718528416,-30.40344206606189,0.1784448086185212
C41732,C[C+]1C[C@@H]2C[C@@H](C)[C@@]1(C)C2,-390.847097103735,-30.40339089318908,0.178445476280487
C15774,C[C+]1C[C@@H]2C[C@@]1(C)C[C@H]2C,-390.8470760196767,-30.39016044631387,0.1786180963755658
C29480,C[C+]1C[C@H]2C[C@]1(C)C[C@@H]2C,-390.8470754766333,-30.389819681404443,0.1786225423985626
C9464,C[C+]1C[C@@H]2CC[C@@]1(C)[C@H]2C,-390.8470422572556,-30.36897420634136,0.1788945171792553
C6445,C[C+]1C[C@H]2CC[C@]1(C)[C@@H]2C,-390.8470410886348,-30.368240885670662,0.1789040849501018
C9466,C[C+]1C[C@@H]2CC[C@@]1(C)[C@@H]2C,-390.84704103630486,-30.36820804813761,0.178904513387488
C6529,C[C+]1C[C@H]2CC[C@]1(C)[C@H]2C,-390.8470408262556,-30.36807624021938,0.178906233109852
C23984,CC1=CC[C@H](C)[C@@H](C)[C+]1C,-390.8470392315669,-30.36707555792105,0.1789192891974589
C23986,CC1=CC[C@@H](C)[C@H](C)[C+]1C,-390.8470392167551,-30.367066263373744,0.1789194104651421
C73205,CC[C+]1C[C@@H]2CC[C@@]1(C)C2,-390.8470197176736,-30.354830404507027,0.1790790539859442
C60680,CC[C+]1C[C@H]2CC[C@]1(C)C2,-390.8470193724472,-30.354613771663384,0.179081880434848
C27129,C[C+]1CC[C@@H]2CC[C@@]1(C)C2,-390.8470041652636,-30.34507111948981,0.1792063851882432
C28719,C[C+]1CC[C@H]2CC[C@]1(C)C2,-390.8470037676802,-30.344821632098625,0.1792096402965244
C10208,C/C=C1\C[C@H](C)CC[C+]1C,-390.8469506079194,-30.3114633771814,0.1796448716375204
C10170,C/C=C1\C[C@@H](C)CC[C+]1C,-390.8469503460833,-30.31129907255492,0.1796470153504662
C53925,CCC1=C[CH+][C@H](C)[C@@H](C)C1,-390.8469407333657,-30.30526700095478,0.1797257169077876
C29753,CCC1=C[C@H](C)CC[C+]1C,-390.846938736612,-30.30401401902372,0.179742064795513
C932,C[C+]1[C@H]2CC[C@](C)(C2)[C@H]1C,-390.846935139704,-30.30175692507313,0.1797715135190541
C845,C[C+]1[C@@H]2CC[C@@](C)(C2)[C@@H]1C,-390.8469351300638,-30.30175087576289,0.1797715924455271
C97766,C[C@H]1CC[C@H]2CCCC[C+]12,-390.846931308296,-30.29935268016717,0.1798028821484113
C4536,CC(C)C1=C[CH+]C[C@H](C)C1,-390.84693124121,-30.2993105830432,0.1798034313973982
C5695,CC(C)C1=C[CH+]C[C@@H](C)C1,-390.8469311730876,-30.29926783562337,0.1798039891309158
C102768,C[C@@H]1CC[C@@H]2CCCC[C+]21,-390.8469301525928,-30.29862746541952,0.1798123441597759
C59865,C[C+]1[C@H](C)[C@H]2CCC[C@@H]1C2,-390.8469158782433,-30.289670175504344,0.1799292115831812
C55721,C[C+]1[C@H]2CCC[C@H](C2)[C@@H]1C,-390.84691484607583,-30.28902248061708,0.1799376621785447
C36970,C[C+]1[C@@H]2CCC[C@H]1[C@H](C)C2,-390.84691090966953,-30.28655234826711,0.1799698904536084
C83596,C[C@@H]1CC[C@H]2CCC[C+]1C2,-390.8468574836962,-30.253027042470965,0.1804073013384153
C25374,CC1=C[CH+]C(C)(C)C[C@@H]1C,-390.8468030864659,-30.2188922636747,0.1808526641305328
C22740,CC1=C[CH+]C(C)(C)C[C@H]1C,-390.8468030351656,-30.21886007222847,0.1808530841383043
C102641,C[C@H]1CCC[C@H]2CCC[C+]12,-390.8467211429581,-30.16747193404368,0.181523554711449
C29436,CC[C@H]1CC=C(C)[C+](C)C1,-390.8467151437492,-30.163707373469588,0.1815726716317131
C42075,CC1=C[C@H](C)C[C@H](C)[C+]1C,-390.8466968637033,-30.152236471020213,0.1817223346242127
C50197,CC1=C[C@@H](C)C[C@@H](C)[C+]1C,-390.846696382913,-30.151934770553936,0.181726270966172
C50103,CC1=C(C)[C@@H](C)C[C@@H](C)[CH+]1,-390.8466959260928,-30.151648111536765,0.181730011059554
C44707,CC1=C(C(C)(C)C)CC[CH+]1,-390.8466534609505,-30.12500083131554,0.1820776830685772
C166,CC(C)[C+]1C=C[C@H](C)CC1,-390.8466337588575,-30.112637580771047,0.1822389886922348
C54262,CCC[C+]1C=CC[C@@H](C)C1,-390.8466253991438,-30.107391781031573,0.18230743161471
C427,CC(C)[C+]1C=C[C@@H](C)CC1,-390.84661358823007,-30.09998032045136,0.1824041303159781
C2974,C[C+]1C[C@@H]2C[C@H]1CC[C@@H]2C,-390.8466033285032,-30.093542244368106,0.1824881290891184
C538,C[C+]1C[C@H]2C[C@@H]1CC[C@H]2C,-390.8466028187263,-30.093222354522823,0.1824923027512802
C3298,C[C+]1C[C@H]2CC[C@@H](C)[C@@H]1C2,-390.8466015902157,-30.09245145245164,0.1825023608536315
C97657,C[C@H]1CC[C+]2CCC[C@@H]1C2,-390.8465001399537,-30.02879044928195,0.183332957773268
C82211,C[C@@H]1CC[C+]2CCC[C@H]1C2,-390.8465001307756,-30.028784689931395,0.1833330329165833
C25731,CCC1=C[CH+][C@@H](C)[C@H](C)C1,-390.8464720021748,-30.01113372568781,0.1835633283219236
C53643,C[C+]1[C@@H](C)C[C@H]2CCC[C@@H]12,-390.8464698785824,-30.00980115130349,0.1835807146671537
C75352,CC/C=C1\C[C@H](C)C[C+]1C,-390.84646887928966,-30.009174085608542,0.1835888961096177
C40999,C[C+]1[C@H](C)C[C@@H]2CCC[C@H]12,-390.84646874931343,-30.00909252429014,0.1835899602552713
C95534,C[C@]12CCCC[C+]1CCC2,-390.8464374663192,-29.989462148205263,0.1838460814141532
C72143,C[C+](C)C=C1CCCCC1,-390.8464360794612,-29.98859188166912,0.1838574359431143
C99040,C[C@@]12CCCC[C+]1CCC2,-390.84643603273946,-29.988562563317085,0.1838578184650929
C91787,CC[C+](C)C=C1CCCC1,-390.8464331592056,-29.986759393531,0.1838813447558412
C56612,CC/C=C1\C[C@@H](C)C[C+]1C,-390.8464103388254,-29.97243938816484,0.1840681805227016
C52721,CC[CH+]C1=C(C)[C@@H](C)CC1,-390.84640072570585,-29.96640706430798,0.1841468853712634
C2945,C[C+]1C[C@H](C)[C@@H]2CC[C@H]1C2,-390.8463664933144,-29.94492591347016,0.1844271539317286
C3218,C[C+]1C[C@@H](C)[C@H]2CC[C@@H]1C2,-390.8463664781154,-29.94491637594027,0.1844272783696506
C37230,C[C+]1C[C@@H]2CCC[C@H]1[C@@H]2C,-390.8463662128771,-29.944749936405792,0.1844294499371371
C36940,C[C+]1C[C@H]2CCC[C@@H]1[C@H]2C,-390.846364936332,-29.94394889222456,0.1844399013091906
C35946,C[C+]1[C@H]2CC[C@@H]1C[C@@H](C)C2,-390.8463319444744,-29.923246188152564,0.1847100133302737
C109636,C1CC[C+]2CCC[C@H]2CC1,-390.8462914945146,-29.897863454113818,0.1850411865706378
C109649,C1CC[C+]2CCC[C@@H]2CC1,-390.8462914914803,-29.897861550060675,0.1850412114131725
C21519,CC(C)C1=C[CH+][C@H](C)[C@H]1C,-390.84628557072426,-29.89414621939052,0.1850896860217462
C21484,CC(C)C1=C[CH+][C@@H](C)[C@@H]1C,-390.846285150162,-29.89388231255995,0.1850931292631283
C94636,C[C@H]1C[C+]2CCCC[C@@H]2C1,-390.8462520514038,-29.873112527354586,0.1853641165042044
C94635,C[C@@H]1C[C+]2CCCC[C@H]2C1,-390.8462510628543,-29.872492203177725,0.1853722099888311
C93280,C[C@H]1CC[C@H]2CCC[C+]1C2,-390.8462493941964,-29.87144510446545,0.1853858716800026
C94661,C[C@H]1CC[C@H]2CCC[C+]2C1,-390.8462166146694,-29.85087563988285,0.1856542453007471
C94639,C[C@@H]1CC[C@@H]2CCC[C+]2C1,-390.84621631072855,-29.850684914111312,0.1856567337352745
C16019,C[C+](C)/C=C1/CCC[C@H]1C,-390.8462063359137,-29.844425623017923,0.1857383998674814
C38994,C[C+](C)/C=C1/CCC[C@@H]1C,-390.8462056414788,-29.84398985851949,0.1857440853677416
C64483,CCC1=CCC[C@@H](C)[C+]1C,-390.8461920815595,-29.835480880342107,0.1858551035847268
C32412,C[C+]1C=CC(C)(C)[C@H](C)C1,-390.8461538987463,-29.811520802340706,0.1861677151678206
C90849,CC[C+]1C[C@@H]2CCC[C@H]1C2,-390.8461517325599,-29.810161499801485,0.1861854502402466
C93382,CC[C+]1C[C@H]2CCC[C@@H]1C2,-390.84615154503126,-29.8100438237885,0.1861869855810209
C79624,CCC[C+]1CCCC=C1C,-390.84609092013295,-29.7720011241622,0.1866833357412601
C13256,CC[C@@]12CC[C@@H](C[C+]1C)C2,-390.8460827831556,-29.76689509358736,0.1867499550695124
C59932,CC[C@]12CC[C@H](C[C+]1C)C2,-390.8460785234281,-29.764222074102232,0.1867848304506709
C75001,C[CH+]C1=C(CC)C[C@H](C)C1,-390.8460740777434,-29.761432364731007,0.1868212283064233
C54864,C[CH+]C1=C(CC)C[C@@H](C)C1,-390.8460729921692,-29.76075115658228,0.186830116155527
C2472,CCC1=C[CH+]CC(C)(C)C1,-390.8460646202437,-29.755497693795807,0.1868986590591982
C3195,C[C+]1CC[C@H]2C[C@@H]1C[C@@H]2C,-390.8460606615421,-29.753013570935625,0.1869310698710443
C2993,C[C+]1CC[C@@H]2C[C@H]1C[C@H]2C,-390.8460559250673,-29.7500413879977,0.1869698484932764
C107834,CC/C=C/[C+]1CCCCC1,-390.84605073413377,-29.746784027908166,0.1870123478747156
C50298,C/C=C1/[C+](C)[C@H](C)C[C@H]1C,-390.8460482007116,-29.745194281434102,0.1870330895919148
C55398,C[CH+]C1=C(C)[C@@H](C)C[C@@H]1C,-390.8460481992623,-29.74519337199726,0.187033101457506
C95013,C[C@@H]1CCC[C+]2CCC[C@@H]21,-390.84599469759496,-29.711620567458866,0.1874711320672157
C18472,CC(C)C1=C[CH+]CC1(C)C,-390.8459697910848,-29.695991495737736,0.1876750474656857
C47366,C[C+]1CC[C@@H]2CC[C@@H](C)[C@H]12,-390.8459347373508,-29.67399494460943,0.1879620405493652
C13905,CC1=C([C+](C)C)CCCC1,-390.84592491218666,-29.667829560789205,0.1880424814559561
C48185,CC[C+]1C[C@@]2(C)CC[C@@H]1C2,-390.8459005317767,-29.652530621920256,0.1882420895498528
C60254,CC[C+]1C[C@]2(C)CC[C@H]1C2,-390.8458992522169,-29.65172768599196,0.1882525656038813
C97901,C[C+]1CCCC12CCCC2,-390.84589670513947,-29.65012937070804,0.1882734191199324
C51701,CCC[C+]1C=C[C@@H](C)[C@@H]1C,-390.84589387161816,-29.64835130916921,0.1882966178187204
C56163,CCC[C+]1C=C[C@H](C)[C@H]1C,-390.8458937947489,-29.64830307298983,0.1882972471651022
C91550,CC[C+]1CC[C@H]2CC[C@@H]1C2,-390.84588211417497,-29.640973401871964,0.1883928787440803
C13131,C[C+]1C[C@@H](C)[C@@H]2CC[C@H]1C2,-390.8458604577155,-29.62738376782029,0.1885701852208919
C27211,C[C+]1CC[C@H]2CC[C@H](C)[C@@H]12,-390.8458604443248,-29.627375365017624,0.1885702948538173
C14944,C[C+]1C=C[C@@H](C)CC1(C)C,-390.8458436635376,-29.616845261646205,0.1887076830661966
C12232,CC1=C[CH+][C@H](C)CC1(C)C,-390.84584346905535,-29.61672322218405,0.1887092753377018
C96529,C[C+]1C[C@H]2CCCC[C@@H]2C1,-390.8458392681057,-29.614087086362733,0.1887436694908554
C7309,C[C+]1CCC[C@@]2(C)[C@H](C)[C@@H]12,-390.84583031442776,-29.608468568399093,0.1888169753371532
C44701,CCC1=C[CH+]C(C)(C)[C@@H]1C,-390.8458284253767,-29.607283170902075,0.1888324414382283
C44635,CCC1=C[CH+]C(C)(C)[C@H]1C,-390.8458281202244,-29.60709168493608,0.1888349397911539
C14363,C[C+]1C[C@H](C)[C@H]2CCC[C@@H]12,-390.8458180895674,-29.600797352380603,0.1889170631158179
C62904,C[C+]1C[C@@H](C)[C@@H]2CCC[C@H]12,-390.8458180820163,-29.60079261400632,0.1889171249382663
C10293,C[C+]1CC[C@]2(C)CCC[C@H]12,-390.8458012743752,-29.59024565955057,0.1890547330098693
C17830,C[C+]1C[C@@]2(C)CC[C@@H]1[C@@H]2C,-390.84577989196566,-29.57682799442083,0.1892297957762503
C4706,C[C+]1C[C@]2(C)CC[C@H]1[C@H]2C,-390.845779607638,-29.57664957611636,0.1892321236329714
C7024,C[C+]1[C@@H](C)[C@H]2C[C@H](C)[C@@H]1C2,-390.8457626489068,-29.56600781119281,0.1893709687143383
C43658,C[C@@H]1C=C[C+](C(C)(C)C)C1,-390.84574733503655,-29.55639821211127,0.1894963469364627
C58054,C[C@H]1C=C[C+](C(C)(C)C)C1,-390.845746084672,-29.55561359647008,0.1895065839623062
C18037,C[C+]1[C@@H]2C[C@@H](C[C@H]2C)[C@H]1C,-390.84574592728336,-29.55551483361171,0.1895078725396432
C11937,CC[C@@H]1[CH+]C=C(C(C)C)C1,-390.8457390305899,-29.551187092962653,0.1895643373748346
C12062,CC[C@H]1[CH+]C=C(C(C)C)C1,-390.8457390080296,-29.551172936159897,0.1895645220812667
C45766,C/C=C1\C[C@H](C)[C@H](C)[C+]1C,-390.8457181381059,-29.53807686075472,0.1897353890068455
C45776,C/C=C1\C[C@@H](C)[C@@H](C)[C+]1C,-390.84571766259614,-29.537778473868823,0.1897392821159067
C15270,CC(C)C[C+]1C=C[C@H](C)C1,-390.8457081875183,-29.53183277251621,0.1898168567845841
C15450,CC(C)C[C+]1C=C[C@@H](C)C1,-390.84570783874767,-29.531613915625783,0.1898197122510389
C80949,C[C@H]1CC[C+]2CCC[C@H]1C2,-390.8457047451932,-29.529672680799056,0.1898450399019883
C87548,CCC1=C[CH+][C@@H](CC)[C@@H]1C,-390.8456831814569,-29.516141231408263,0.1900215872327341
C17474,C[C+]1C[C@@H]2C[C@H](C)[C@@]1(C)C2,-390.8456777060551,-29.512705364767207,0.1900664156222701
C33266,C[C+]1C[C@H]2C[C@@H](C)[C@]1(C)C2,-390.84567435797385,-29.510604411984687,0.1900938271430219
C44504,CC1=C(C(C)(C)C)[CH+]CC1,-390.8456682286801,-29.50675822192723,0.1901440090983006
C66158,CC[C@H]1CC[CH+]C(C)=C1C,-390.84565401547377,-29.497839299931304,0.1902603759283449
C38469,C[CH+]/C=C1\CCCC[C@@H]1C,-390.845608556926,-29.469313629337968,0.1906325556450583
C97877,C[C@H]1CCC[C+]2CCC[C@@H]21,-390.8456078753157,-29.46888591240682,0.1906381361472151
C74526,C/C=C/[C+]1CCCC[C@H]1C,-390.8456078452304,-29.468867033602205,0.1906383824624816
C100256,C[C@@H]1CCC[C+]2CCC[C@H]21,-390.8456066070808,-29.46809008296985,0.1906485194815326
C12634,C[C+]1CC[C@H]2CC[C@@H]1[C@H]2C,-390.8455913807077,-29.45853538917612,0.1907731813441802
C12641,C[C+]1CC[C@@H]2CC[C@H]1[C@@H]2C,-390.84558957913407,-29.457404884625166,0.1907879312468035
C61983,CCC[C+]1C=C[C@@H](C)CC1,-390.84558868018087,-29.45684078294996,0.19079529118602
C51537,CC[C+]1C(C)=CCC[C@H]1C,-390.8455567400888,-29.43679807174413,0.1910567921577272
C66135,CCC1=C(C)[CH+]CC[C@@H]1C,-390.8455566367104,-29.43673320081767,0.1910576385407404
C24878,CC1=C[C+](C)[C@@H](C)CCC1,-390.84555616863054,-29.43643947625808,0.1910614708195653
C85649,CCC1=C[CH+][C@H](CC)[C@H]1C,-390.8455461025815,-29.430122934873843,0.1911438839069387
C13092,C[C+]1[C@H]2CC[C@H](C2)C[C@H]1C,-390.8455359106763,-29.42372741751725,0.1912273274084762
C13135,C[C+]1[C@@H](C)C[C@H]2CC[C@@H]1C2,-390.8455354980924,-29.42346851719074,0.191230705329071
C65332,CC/C=C1\CC[C@@H](C)[C+]1C,-390.8455311424449,-29.42073530701169,0.1912663660293805
C100182,C[C+]1CCC[C@H]2CCC[C@@H]12,-390.84553079881175,-29.420519673956456,0.1912691794338595
C99186,C[C@H]1CC[C@@H]2CCC[C+]2C1,-390.8455206655124,-29.414160932362574,0.1913521431151977
C92119,C[C+]1C[C@@H]2CCCC[C@@H]2C1,-390.8455192872301,-29.41329604711292,0.1913634274335156
C29966,CC[C+]1C=C[C@@H](C)C[C@@H]1C,-390.84548576365694,-29.39225968647766,0.1916378927336842
C19591,CC[C+]1C=C[C@H](C)C[C@H]1C,-390.8454857555321,-29.392254588052563,0.1916379592537824
C74203,CC[C+]1C=C[C@H](C)[C@H]1CC,-390.8454842827183,-29.39133038341483,0.1916500175231623
C69722,CC[C+]1C=C[C@@H](C)[C@@H]1CC,-390.84548421026,-29.391284915139444,0.1916506107561872
C4673,C[C+]1C[C@@]2(C)CC[C@@H]1[C@H]2C,-390.8454592709344,-29.37563525139392,0.1918547948226201
C17607,C[C+]1C[C@]2(C)CC[C@H]1[C@@H]2C,-390.8454573289406,-29.37441663184356,0.1918706943779889
C74071,CCCC1=CCCC[C+]1C,-390.8454215899322,-29.351990064545408,0.192163297962419
C46185,C/C=C1/[C+](C)C[C@H](C)[C@H]1C,-390.84540237903343,-29.339935043072337,0.1923205820641947
C23711,C/C=C1/[C+](C)C[C@@H](C)[C@@H]1C,-390.8454023361485,-29.33990813235948,0.1923209331732582
C21327,CC[C@@H]1C=C[C+](C(C)C)C1,-390.84539842713104,-29.337455186782183,0.1923529372093101
C73908,CCC1=CCC[C@H](C)[C+]1C,-390.84538451684,-29.328726347003528,0.1924668240013989
C60258,C[C+]1[C@@H]2CCC[C@@H]2C[C@H]1C,-390.84533323137066,-29.29654422778088,0.1928867100817746
C2939,C[C+]1C[C@H](C)[C@H]2CC[C@@H]1C2,-390.845316711349,-29.28617775726688,0.1930219633459036
C54986,C/C=C1\C[C@H](CC)C[C+]1C,-390.8453141116539,-29.284546423889456,0.1930432476551467
C55260,C/C=C1\C[C@@H](CC)C[C+]1C,-390.8453138551436,-29.2843854612365,0.1930453477647439
C28506,C[C+]1C=C[C@@H](C(C)C)[C@@H]1C,-390.8453078088274,-29.280591340362225,0.193094850363729
C57845,CCC1=C[CH+]C[C@H](C)[C@@H]1C,-390.8453062870599,-29.27963641679834,0.1931073094286378
